sample_id,source_type,zotero_item_key,attachment_key,journal,journal_tier,article_title,year,doi,figure_id,pdf_page,caption,relevance_score,target_primary_purpose,asset_visibility,asset_path,pixel_width,pixel_height,sha256,license_status,redistribution_allowed,counted_toward_private_100,visual_inspection_status,notes,topics,crop_bbox_pt,dpi,third_party_risk,source_pdf_sha256
ZOT-5IMTSNH8-MTCJDYR6-FIG19-P33,zotero_pdf,5IMTSNH8,MTCJDYR6,Chemical Reviews,other,Toward Next-Generation Semiartificial Photosynthesis: Multidisciplinary Engineering of Biohybrid Systems,2025,10.1021/acs.chemrev.5c00658,Figure 19,33,"Figure 19. Overview of quantum and energy efficiencies in biohybrid systems. (a) Schematic illustration of the calculation methods for quantum efficiencies, including apparent quantum efficiency (AQE) and internal quantum efficiency (IQE), as well as energy efficiency represented by solar-to- chemical efficiency (SCE). (b) Summary of reported AQE and IQE values in various biohybrid systems from the literature, as listed in Table S2.",31,conceptual_overview,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Chemical-Reviews\5IMTSNH8\ZOT-5IMTSNH8-MTCJDYR6-FIG19-P33.png,1186,934,bd55439d6b2b341201f0ad1ec0ecf8580d9a61e4be658decb124c08766f9e5a6,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,material_microbe_interfaces,"132.80,56.43,474.15,325.05",250,not_detected_in_caption_not_cleared,e32a6b328e7afe93473fc48076846bbd3b0d6a1dde0ec12c91e1289127ed1f44
ZOT-CXIQ4VWK-IVRNVEA5-FIG6-P6,zotero_pdf,CXIQ4VWK,IVRNVEA5,Water Research,core,Humic substances as electron acceptors for anaerobic oxidation of methane driven by ANME-2d,2019,10.1016/j.watres.2019.114935,Figure 6,6,Fig. 6. Hypothesized different electron transfer models to electron acceptors (a) ni- trate and (b) humics.,31,microbial_interaction,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Water-Research\CXIQ4VWK\ZOT-CXIQ4VWK-IVRNVEA5-FIG6-P6.png,772,832,467b66c74deaa03735afb468b510c4a4ebfc2431902f05756f0e2e3bdcf40288,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy;electron_transfer,"47.48,482.93,269.30,722.30",250,not_detected_in_caption_not_cleared,f628e7396063ee04edb0396ec9127a798bda16c883896b62050e93d610088fa0
ZOT-4BFE7KNF-36SPFBUL-FIG2-P5,zotero_pdf,4BFE7KNF,36SPFBUL,Water Research,core,Revealing the mechanisms of keystone microbial assembly in a bioaugmentation strategy for anaerobic digestion of waste activated sludge,2026,10.1016/j.watres.2026.125727,Figure 2,5,"Fig. 2. Metabolic mechanism of enriched ADC and correlation analysis between metabolic enzyme genes and bacterial genera within the ADC. (a), the metabolic pathway of alginate in ADC, with bar plots representing the transcript abundances (based on metatranscriptomic data) of the corresponding enzymes across the three growth phases (n = 3); (b), correlation analysis between metabolic enzyme genes and bacterial genera within the ADC. Notes: EC 4.2.2.3, Alginate lyase; EC 4.2.2.11, Guluronate-specific alginate lyase; EC 4.2.2.26, Oligo-alginate lyase; EC 4.1.2.14, 2-dehydro-3-deoxy-phosphogluconate aldolase; EC 5.3.1.17, 5- dehydro-4-deoxy-D-glucuronate isomerase; EC 1.1.1.127, 2-keto-3-deoxy-D-gluconate dehydrogenase; EC 2.7.1.45, 2-dehydro-3-deoxygluconokinase.",30,metabolic_pathway,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Water-Research\4BFE7KNF\ZOT-4BFE7KNF-36SPFBUL-FIG2-P5.png,1773,1493,8d1afb9cdbb8cb00e0f4437a6fb2a68e85335be835c75d94fa3ecce12da3843a,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,soluble_donors_mediators;environmental_microbiology_engineering,"42.43,51.44,552.85,481.07",250,not_detected_in_caption_not_cleared,df803aa241103f969fa273cab074734e78ade889194966bf9a8c4a88d00e5b86
ZOT-95FUY4BW-IVHLV7KG-FIGGA-P1,zotero_pdf,95FUY4BW,IVHLV7KG,Environmental Science & Technology,core,Methane-Driven Perchlorate Reduction by a Microbial Consortium,2024,10.1021/acs.est.4c04439,Graphical abstract,1,Graphical abstract; artwork adjacent to explicit abstract heading in source PDF.,30,graphical_abstract,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Environmental-Science-Technology\95FUY4BW\ZOT-95FUY4BW-IVHLV7KG-FIGGA-P1.png,678,467,255d0e0516fd33ed4d920a1d1b0bfdceb64505fa1d2b53e5a14d8238c494cf7a,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy;environmental_microbiology_engineering,"360.34,220.14,555.42,354.50",250,not_detected_in_caption_not_cleared,1e22036d7800cedb0212f36438c63e876c5fb10b1fd60a15d56bbbe189d11fa6
ZOT-AHH3KBMH-GSEN658Y-FIG6-P6,zotero_pdf,AHH3KBMH,GSEN658Y,Water Research,core,Identification of the microorganisms for methane-dependent arsenate reduction in wetland using DNA-stable isotope probing and metagenomics,2025,10.1016/j.watres.2025.123934,Figure 6,6,Fig. 6. The proposed metabolic pathways of M-AsR in wetland.,30,metabolic_pathway,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Water-Research\AHH3KBMH\ZOT-AHH3KBMH-GSEN658Y-FIG6-P6.png,1279,1208,0ccc93b0e38cc15f0e93be94a495dc2d3b92f371d203be82479900fad1be6dc8,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy,"113.64,256.65,481.64,604.49",250,not_detected_in_caption_not_cleared,b19a5ac497306a629789d9fadb2ddc0e3bb361fa518ed5a429c7ee6dc433e708
ZOT-TBABRAWE-YJ2NY523-FIG1-P3,zotero_pdf,TBABRAWE,YJ2NY523,ACS Sustainable Chemistry & Engineering,other,Exploring New Strategies for Optimizing the Production of Poly(3-hydroxybutyrate- <i>co</i> -3-hydroxyvalerate) from Methane and VFAs in Synthetic Cocultures and Mixed Methanotrophic Consortia,2024,10.1021/acssuschemeng.3c08570,Figure 1,3,Figure 1. Overview of test series.,30,experimental_design,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\ACS-Sustainable-Chemistry-Engineering\TBABRAWE\ZOT-TBABRAWE-YJ2NY523-FIG1-P3.png,1283,846,f3cbfa5dd0704852ab182750c7bfe395f8b32d56324108a815f17e2e5f0c53b3,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy;microbial_cross_feeding,"118.74,56.44,488.16,299.60",250,not_detected_in_caption_not_cleared,464432ee81fcf172cbb641a61b3a25c2e49f5ca0017411feccc4371b1035250e
ZOT-5WCM662A-TN6H4PYG-FIG7-P8,zotero_pdf,5WCM662A,TN6H4PYG,Environmental Science & Technology,core,Temperature-Dependent Regulation of Denitrification Intermediates in High-Temperature Ecosystems,2025,10.1021/acs.est.5c00174,Figure 7,8,"Figure 7. Temperature-dependent mechanisms underlying the accumulation of denitrification intermediates. The dominant products of denitrification vary across different temperature regimes, reflecting the shifts in microbial communities and associated gene expression profiles. As the temperature decreases, the product gradually changes from NO2 −to N2O to N2. Green arrows indicate pathways driven by highly expressed genes, black arrows represent steps encoded by genes present but likely lowly expressed, and red crosses mark genes absent or not expressed.",28,comparative_perturbation,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Environmental-Science-Technology\5WCM662A\ZOT-5WCM662A-TN6H4PYG-FIG7-P8.png,664,522,ceba32d69cdd47c6bacee3894a1d07fd3da80db55601871b95ea26503c301d38,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,environmental_microbiology_engineering,"75.99,289.44,266.83,439.74",250,not_detected_in_caption_not_cleared,7c22c3f36d1fea123253b52c2d7099328a17d2479e32ea22c8a065a10e839a53
ZOT-E7SEZ5ZH-UIQCNUZG-FIG3-P5,zotero_pdf,E7SEZ5ZH,UIQCNUZG,Applied and Environmental Microbiology,secondary,"Ribulose-1,5-Bisphosphate Carboxylase/Oxygenase (RubisCO) Is Essential for Growth of the Methanotroph Methylococcus capsulatus Strain Bath",2021,10.1128/AEM.00881-21,Figure 3,5,"FIG 3 RubisCO-dependent growth of M. capsulatus Bath. (a) Relative abundance of M. capsulatus Bath transcripts for enzymes of the ribulose monophosphate pathway (RuMP), Calvin-Basham-Benson (CBB) cycle, and serine cycle C1 assimilation routes during cultivation in a bioreactor with continuous inﬂuent and efﬂuent gas. (b) Relative transcript abundance of M. capsulatus Bath RubisCO large subunit (cbbL), pyruvate carboxylase (pyc), glycine cleavage protein H (gcvH), pyruvate::ferredoxin oxidoreductase (pfo), and malic enzyme (sfc) putative carboxylating enzymes. (c) Cultivation of pyruvate carboxylase (Dpyc, dark gray bar), serine-glyoxylate amino transferase (Dsga, light gray bar), and glycine cleavage (Dgcv, white bar) knockout strains compared to wild-type (black bar) M. capsulatus Bath in sealed serum vials. (d) Cultivation of the conditional RubisCO knockout strain (pCbbLS DcbbLS::Gmr) in a serum vial (left) or on solid NMS medium (right) with (1) or without (2) RubisCO induction. Data represent the mean 6 standard deviation of 4 biological replicates from two independent experiments (b to d) or a representative experiment (a and d). ***, P # 0.001 compared to WT, determined by unpaired Student’s t test.",27,metabolic_pathway,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Applied-and-Environmental-Microbiology\E7SEZ5ZH\ZOT-E7SEZ5ZH-UIQCNUZG-FIG3-P5.png,1363,998,6a46c573392bc291b3f4d7cdd8822bb167a554aba5c2c2a3b38e82262a6ae1ed,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy;oxygen_redox_interfaces;environmental_microbiology_engineering,"38.01,68.17,429.99,355.16",250,not_detected_in_caption_not_cleared,747b7a4c54cdc2e3310b404d03eaedf3ddeb90b094524f2f578358abe9be120d
ZOT-Z558DE8E-EG2XPCRR-FIG4-P7,zotero_pdf,Z558DE8E,EG2XPCRR,Bioresource Technology,secondary,Enhanced medium-chain fatty acids production from waste activated sludge via manganese-driven two-stage fermentation: promoted electron transfer and regulated energy metabolism,2026,10.1016/j.biortech.2026.134683,Figure 4,7,Fig. 4. Potential chain elongation pathways involved in MCFA production and the relative abundance of involving enzymes in the control and ZVMn-added groups.,26,metabolic_pathway,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Bioresource-Technology\Z558DE8E\ZOT-Z558DE8E-EG2XPCRR-FIG4-P7.png,1803,1000,052bffc1317d3671df749f15fa64b266003348a6cacc2909ed308a1fab5a35fd,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,electron_transfer,"38.12,442.44,557.18,730.24",250,not_detected_in_caption_not_cleared,e4c988e1fdbf786e348decf30b6a13abd97e99ad0c3e35401712832b99fa5896
ZOT-BSV4JMQQ-RTP7Q3IV-FIGGA-P1,zotero_pdf,BSV4JMQQ,RTP7Q3IV,Environmental Science & Technology,core,Cadmium-Induced Responses and Tolerance Mechanisms of Aerobic Methanotrophs in Rice Paddy Soils,2025,10.1021/acs.est.5c00031,Graphical abstract,1,Graphical abstract; artwork adjacent to explicit abstract heading in source PDF.,24,graphical_abstract,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Environmental-Science-Technology\BSV4JMQQ\ZOT-BSV4JMQQ-RTP7Q3IV-FIGGA-P1.png,626,330,9117bb538a3043337f7aefd282354ffbdda0cc8672fe7c7fd1736cd69f9a10ba,not_verified_private_reference_only,false,true,complete,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared.",methane_methanotrophy,"375.48,252.11,555.48,346.90",250,not_detected_in_caption_not_cleared,6ccf462a3ca2e8fd86e5a35add59b1a46e0c5b2458047bab8147b9da9439771b
ZOT-I9HQ7Q29-RKRJ6LBS-FIGGA-P1,zotero_pdf,I9HQ7Q29,RKRJ6LBS,Bioresource Technology,secondary,Biosynthesis of polyhydroxybutyrate from methane and carbon dioxide using type II methanotrophs,2024,10.1016/j.biortech.2024.130931,Graphical abstract,1,Graphical abstract; complete region between explicit graphical-abstract heading and next section.,24,graphical_abstract,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Bioresource-Technology\I9HQ7Q29\ZOT-I9HQ7Q29-RKRJ6LBS-FIGGA-P1.png,933,624,b385c281cb7552d4d756e9fb68c269959df15372889ac83241d08ec6326ac260,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy,"199.00,273.39,467.36,452.80",250,not_detected_in_caption_not_cleared,c44a7e3e7b7fe364adaa2b1c98cd53822331591121a7fdfa40b77dc71a575677
ZOT-TBABRAWE-YJ2NY523-FIGGA-P1,zotero_pdf,TBABRAWE,YJ2NY523,ACS Sustainable Chemistry & Engineering,other,Exploring New Strategies for Optimizing the Production of Poly(3-hydroxybutyrate- <i>co</i> -3-hydroxyvalerate) from Methane and VFAs in Synthetic Cocultures and Mixed Methanotrophic Consortia,2024,10.1021/acssuschemeng.3c08570,Graphical abstract,1,Graphical abstract; artwork adjacent to explicit abstract heading in source PDF.,24,graphical_abstract,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\ACS-Sustainable-Chemistry-Engineering\TBABRAWE\ZOT-TBABRAWE-YJ2NY523-FIGGA-P1.png,825,370,4996fcc5eb54cad496f8822c50ff6987919df5240f1ff8e5d1d223246e0beefb,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy;microbial_cross_feeding,"318.10,266.40,555.42,372.93",250,not_detected_in_caption_not_cleared,464432ee81fcf172cbb641a61b3a25c2e49f5ca0017411feccc4371b1035250e
ZOT-TDHGXHG7-NSTUJJD7-FIGGA-P1,zotero_pdf,TDHGXHG7,NSTUJJD7,Chemosphere,other,Polyhydroxybutyrate (PHB) production and methane uptake by methanotrophic bacteria in a membrane-based reactor,2025,10.1016/j.chemosphere.2025.144590,Graphical abstract,1,Graphical abstract; complete region between explicit graphical-abstract heading and next section.,24,graphical_abstract,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Chemosphere\TDHGXHG7\ZOT-TDHGXHG7-NSTUJJD7-FIGGA-P1.png,1198,670,ddc9a9b2438ac21789998f81371aed0ff7880fe6910f91cc3aab56311b0918e3,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy,"199.00,303.44,543.54,495.95",250,not_detected_in_caption_not_cleared,b1e81a39f9484f041dbb1bbee46564ccbd51de34a025de2284f7db47a1fff0a0
ZOT-PECP6RDF-2ABPHVK7-FIG3-P6,zotero_pdf,PECP6RDF,2ABPHVK7,Bioresource Technology,secondary,Heavy metal bioremediation in soil by copper-acclimated aerobic methanotrophs: performance and mechanisms,2026,10.1016/j.biortech.2025.133716,Figure 3,6,Fig. 3. The impact of Cu2+ and Zn2+ on the methanotrophic pathway. (a) & (b) The differences in the expression of functional genes of individual Cu2+ and Zn2+,22,comparative_perturbation,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Bioresource-Technology\PECP6RDF\ZOT-PECP6RDF-2ABPHVK7-FIG3-P6.png,1770,2136,a241a6889af99384266ff54213c6fc21b8b59a203bc95b34822d23c92a2d6e82,not_verified_private_reference_only,false,true,complete,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared.",methane_methanotrophy,"43.00,51.40,552.43,666.39",250,not_detected_in_caption_not_cleared,01d3d1a777f9d81e7caf7f0e9e620eb00043c5cf17fd3346a9b9287eb493470b
ZOT-RV2CBZ4W-6GV77TXY-FIG2-P3,zotero_pdf,RV2CBZ4W,6GV77TXY,Nature,other,Microbial iron oxide respiration coupled to sulfide oxidation,2025,10.1038/s41586-025-09467-0,Figure 2,3,"Fig. 2 | Three potential metabolic pathways for coupling sulfur oxidation with reduction of iron(iii) oxides in a single bacterium. Top, genomic reconstruction predicts that dissimilatory reduction of iron(iii) oxides is coupled with oxidation of sulfide to sulfate (reaction 1; a), oxidation of sulfide to elemental sulfur (reaction 2; b) and oxidation of thiosulfate to sulfate (reaction 3; c). Key enzymes from Desulfobacterota and Gammaproteobacteria taxa are indicated as examples. Bottom, Gibbs free energy (∆Gr) of the iron- dependent sulfur oxidation reactions across a range of pH was calculated, assuming two different environmental settings. Marine ecosystem conditions (red line): ionic strength (I) = 0.7 M, T = 25 °C, [total dissolved sulfide] = 100 μM, [SO4 2−] = 28 mM, [S2O3 2−] = 1 μM, [Fe2+] = 10 μM; freshwater ecosystem conditions (black line): I = 0.001 M, T = 25 °C, [total dissolved sulfide] = 100 μM, [SO4 2−] = 100 μM, [S2O3 2−] = 1 μM, [Fe2+] =10 μM. The red and black lines overlap in c. Sox, thiosulfate-oxidizing system; OmcS and OmcZ, outer membrane multi-haem c-type cytochromes; PCC, porin–cytochrome complex.",21,comparative_perturbation,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Nature\RV2CBZ4W\ZOT-RV2CBZ4W-6GV77TXY-FIG2-P3.png,1546,886,6774d373d7cf9f97cd9f1f387c26acb6e5af31165a4a9c62f9dc9fcc483db4c1,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,environmental_microbiology_engineering,"76.37,43.83,521.52,298.73",250,not_detected_in_caption_not_cleared,38513b72c1909215cdb97496a312c8ed7b9868d10dba4eb61815d05eaa36a332
