record_id,canonical_record_id,duplicate_of,library_tier,source_manifest,source_record_id,source_type,journal,year,article_title,doi,article_url,figure_id,primary_purpose_raw,primary_purpose,style_family_raw,style_family,layout_raw,layout,information_density,classification_source,topics,asset_path,sha256,source_rights_status,rights_status,rights_override,redistribution_allowed,visual_qa_status,active_eligible,retrieval_enabled,notes
ZOTERO::ZOT-RAB8URMQ-KJF2NIIZ-FIGGA-P1,ZOTERO::ZOT-RAB8URMQ-KJF2NIIZ-FIGGA-P1,,reference,manifests/zotero-private-manifest.csv,ZOT-RAB8URMQ-KJF2NIIZ-FIGGA-P1,zotero_pdf,Environmental Science & Technology,2026,Fe(III) Oxide Reduction Bypassing Outer-Surface Cytochromes in a Marine Respiratory Anaerobe,10.1021/acs.est.6c04532,,Graphical abstract,graphical_abstract,graphical_abstract,,editorial_2d_overview,,other,low,fallback_inference,,assets/zotero/Environmental-Science-Technology/RAB8URMQ/ZOT-RAB8URMQ-KJF2NIIZ-FIGGA-P1.png,303447643e142e9eb5dbd970cc855ea91e52e76a40dc27c0015694a0d6aad133,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-RV2CBZ4W-6GV77TXY-FIG2-P3,ZOTERO::ZOT-RV2CBZ4W-6GV77TXY-FIG2-P3,,reference,manifests/zotero-private-manifest.csv,ZOT-RV2CBZ4W-6GV77TXY-FIG2-P3,zotero_pdf,Nature,2025,Microbial iron oxide respiration coupled to sulfide oxidation,10.1038/s41586-025-09467-0,,Figure 2,comparative_perturbation,comparative_perturbation,,pathway_cutaway_2d,,mirrored_comparison,high,inferred_from_caption,environmental_microbiology_engineering,assets/zotero/Nature/RV2CBZ4W/ZOT-RV2CBZ4W-6GV77TXY-FIG2-P3.png,6774d373d7cf9f97cd9f1f387c26acb6e5af31165a4a9c62f9dc9fcc483db4c1,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-RV2CBZ4W-6GV77TXY-FIG5-P7,ZOTERO::ZOT-RV2CBZ4W-6GV77TXY-FIG5-P7,,reference,manifests/zotero-private-manifest.csv,ZOT-RV2CBZ4W-6GV77TXY-FIG5-P7,zotero_pdf,Nature,2025,Microbial iron oxide respiration coupled to sulfide oxidation,10.1038/s41586-025-09467-0,,Figure 5,electron_transfer,electron_transfer,,flat_2d_mechanism,,other,high,fallback_inference,electron_transfer;soluble_donors_mediators;oxygen_redox_interfaces;environmental_microbiology_engineering,assets/zotero/Nature/RV2CBZ4W/ZOT-RV2CBZ4W-6GV77TXY-FIG5-P7.png,9384c1ae47fe74348f0978083622ce986cc0f478fbf2b3c731cc6991415149fa,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-SCG5Z7EM-5LGPHJMR-FIG4-P7,ZOTERO::ZOT-SCG5Z7EM-5LGPHJMR-FIG4-P7,,reference,manifests/zotero-private-manifest.csv,ZOT-SCG5Z7EM-5LGPHJMR-FIG4-P7,zotero_pdf,Environmental Science & Technology,2025,Rice Root Iron Plaque as a Mediator to Stimulate Methanotrophic Nitrogen Fixation,10.1021/acs.est.4c11221,,Figure 4,microbial_interaction,microbial_interaction,,pathway_cutaway_2d,,two_organism_interaction,medium,inferred_from_caption,methane_methanotrophy;soluble_donors_mediators,assets/zotero/Environmental-Science-Technology/SCG5Z7EM/ZOT-SCG5Z7EM-5LGPHJMR-FIG4-P7.png,c900cd1a560ae50f40bf7d8a5719fc59ec19d16292b720c53c0b4bdfa681ede2,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-T8NW8R66-MTG3Z6IG-FIG4-P6,ZOTERO::ZOT-T8NW8R66-MTG3Z6IG-FIG4-P6,,reference,manifests/zotero-private-manifest.csv,ZOT-T8NW8R66-MTG3Z6IG-FIG4-P6,zotero_pdf,Nature Water,2026,Redox mediator-based bacterial cooperation for anammox extracellular electron transfer,10.1038/s44221-026-00683-0,,Figure 4,integrated_mechanism,integrated_mechanism,,flat_2d_mechanism,,evidence_to_model,high,inferred_from_caption,electron_transfer;soluble_donors_mediators;oxygen_redox_interfaces;environmental_microbiology_engineering,assets/zotero/Nature-Water/T8NW8R66/ZOT-T8NW8R66-MTG3Z6IG-FIG4-P6.png,098254d310a3e8a871fdccf3b0a2ddeebccdb9f2f0cf8b57a041b00f3e8aa220,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-TBABRAWE-YJ2NY523-FIG1-P3,ZOTERO::ZOT-TBABRAWE-YJ2NY523-FIG1-P3,,reference,manifests/zotero-private-manifest.csv,ZOT-TBABRAWE-YJ2NY523-FIG1-P3,zotero_pdf,ACS Sustainable Chemistry & Engineering,2024,Exploring New Strategies for Optimizing the Production of Poly(3-hydroxybutyrate- <i>co</i> -3-hydroxyvalerate) from Methane and VFAs in Synthetic Cocultures and Mixed Methanotrophic Consortia,10.1021/acssuschemeng.3c08570,,Figure 1,experimental_design,experimental_design,,editorial_2d_overview,,linear_flow,low,inferred_from_caption,methane_methanotrophy;microbial_cross_feeding,assets/zotero/ACS-Sustainable-Chemistry-Engineering/TBABRAWE/ZOT-TBABRAWE-YJ2NY523-FIG1-P3.png,f3cbfa5dd0704852ab182750c7bfe395f8b32d56324108a815f17e2e5f0c53b3,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-TBABRAWE-YJ2NY523-FIGGA-P1,ZOTERO::ZOT-TBABRAWE-YJ2NY523-FIGGA-P1,,reference,manifests/zotero-private-manifest.csv,ZOT-TBABRAWE-YJ2NY523-FIGGA-P1,zotero_pdf,ACS Sustainable Chemistry & Engineering,2024,Exploring New Strategies for Optimizing the Production of Poly(3-hydroxybutyrate- <i>co</i> -3-hydroxyvalerate) from Methane and VFAs in Synthetic Cocultures and Mixed Methanotrophic Consortia,10.1021/acssuschemeng.3c08570,,Graphical abstract,graphical_abstract,graphical_abstract,,editorial_2d_overview,,other,low,fallback_inference,methane_methanotrophy;microbial_cross_feeding,assets/zotero/ACS-Sustainable-Chemistry-Engineering/TBABRAWE/ZOT-TBABRAWE-YJ2NY523-FIGGA-P1.png,4996fcc5eb54cad496f8822c50ff6987919df5240f1ff8e5d1d223246e0beefb,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-TDHGXHG7-NSTUJJD7-FIG1-P3,ZOTERO::ZOT-TDHGXHG7-NSTUJJD7-FIG1-P3,,reference,manifests/zotero-private-manifest.csv,ZOT-TDHGXHG7-NSTUJJD7-FIG1-P3,zotero_pdf,Chemosphere,2025,Polyhydroxybutyrate (PHB) production and methane uptake by methanotrophic bacteria in a membrane-based reactor,10.1016/j.chemosphere.2025.144590,,Figure 1,experimental_design,experimental_design,,editorial_2d_overview,,linear_flow,low,inferred_from_caption,methane_methanotrophy,assets/zotero/Chemosphere/TDHGXHG7/ZOT-TDHGXHG7-NSTUJJD7-FIG1-P3.png,2d0f6325cb62ba89766d84beb005ff5ccb7434570f32ee9e5853e8d6b9805540,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-TDHGXHG7-NSTUJJD7-FIGGA-P1,ZOTERO::ZOT-TDHGXHG7-NSTUJJD7-FIGGA-P1,,reference,manifests/zotero-private-manifest.csv,ZOT-TDHGXHG7-NSTUJJD7-FIGGA-P1,zotero_pdf,Chemosphere,2025,Polyhydroxybutyrate (PHB) production and methane uptake by methanotrophic bacteria in a membrane-based reactor,10.1016/j.chemosphere.2025.144590,,Graphical abstract,graphical_abstract,graphical_abstract,,editorial_2d_overview,,other,low,fallback_inference,methane_methanotrophy,assets/zotero/Chemosphere/TDHGXHG7/ZOT-TDHGXHG7-NSTUJJD7-FIGGA-P1.png,ddc9a9b2438ac21789998f81371aed0ff7880fe6910f91cc3aab56311b0918e3,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-TW2PI7B6-2M3TAALY-FIG5-P6,ZOTERO::ZOT-TW2PI7B6-2M3TAALY-FIG5-P6,,reference,manifests/zotero-private-manifest.csv,ZOT-TW2PI7B6-2M3TAALY-FIG5-P6,zotero_pdf,Environmental Science & Technology,2019,Biochar-Mediated Anaerobic Oxidation of Methane,10.1021/acs.est.9b01345,,Figure 5,microbial_interaction,microbial_interaction,,flat_2d_mechanism,,two_organism_interaction,medium,inferred_from_caption,methane_methanotrophy;microbial_cross_feeding;electron_transfer;soluble_donors_mediators;material_microbe_interfaces,assets/zotero/Environmental-Science-Technology/TW2PI7B6/ZOT-TW2PI7B6-2M3TAALY-FIG5-P6.png,7f929bc9ccb29dda0e2074d3e166edd04186ac6a8d242f832c5e223c16706284,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-TW2PI7B6-2M3TAALY-FIGGA-P1,ZOTERO::ZOT-TW2PI7B6-2M3TAALY-FIGGA-P1,,reference,manifests/zotero-private-manifest.csv,ZOT-TW2PI7B6-2M3TAALY-FIGGA-P1,zotero_pdf,Environmental Science & Technology,2019,Biochar-Mediated Anaerobic Oxidation of Methane,10.1021/acs.est.9b01345,,Graphical abstract,graphical_abstract,graphical_abstract,,editorial_2d_overview,,other,low,fallback_inference,methane_methanotrophy;material_microbe_interfaces,assets/zotero/Environmental-Science-Technology/TW2PI7B6/ZOT-TW2PI7B6-2M3TAALY-FIGGA-P1.png,b17ee54bd1970fd7fd41f4596548000fa8894e0f7da0ec1d3fd39d8f6c84dd12,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-TWUXCRM4-IHWKQZBT-FIG6-P10,ZOTERO::ZOT-TWUXCRM4-IHWKQZBT-FIG6-P10,,reference,manifests/zotero-private-manifest.csv,ZOT-TWUXCRM4-IHWKQZBT-FIG6-P10,zotero_pdf,Nature Communications,2024,Nitrous oxide respiration in acidophilic methanotrophs,10.1038/s41467-024-48161-z,,Figure 6,electron_transfer,electron_transfer,,pathway_cutaway_2d,,layered_gradient,high,inferred_from_caption,methane_methanotrophy;electron_transfer;soluble_donors_mediators;oxygen_redox_interfaces,assets/zotero/Nature-Communications/TWUXCRM4/ZOT-TWUXCRM4-IHWKQZBT-FIG6-P10.png,f4d84a45659317b6eb2ccc9178bb93a7170b61e27cc740ac23a9d6103448d470,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-U2IKRPF6-MCK3AMFD-FIG1-P5,ZOTERO::ZOT-U2IKRPF6-MCK3AMFD-FIG1-P5,,reference,manifests/zotero-private-manifest.csv,ZOT-U2IKRPF6-MCK3AMFD-FIG1-P5,zotero_pdf,PLOS Computational Biology,2023,"The genome-scale metabolic model for the purple non-sulfur bacterium Rhodopseudomonas palustris Bis A53 accurately predicts phenotypes under chemoheterotrophic, chemoautotrophic, photoheterotrophic, and photoautotrophic growth conditions",10.1371/journal.pcbi.1011371,,Figure 1,experimental_design,experimental_design,,editorial_2d_overview,,linear_flow,high,inferred_from_caption,RP_carbon_fixation;soluble_donors_mediators;oxygen_redox_interfaces;environmental_microbiology_engineering,assets/zotero/PLOS-Computational-Biology/U2IKRPF6/ZOT-U2IKRPF6-MCK3AMFD-FIG1-P5.png,13176241642d93820223989e13b2a6fe38f2753df9b867909827fe3bb5611657,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-U5V9QN8E-KN6CU9V7-FIG7-P7,ZOTERO::ZOT-U5V9QN8E-KN6CU9V7-FIG7-P7,,reference,manifests/zotero-private-manifest.csv,ZOT-U5V9QN8E-KN6CU9V7-FIG7-P7,zotero_pdf,Water Research,2021,Self-regenerable bio-hybrid with biogenic ferrous sulfide nanoparticles for treating high-concentration chromium-containing wastewater,10.1016/j.watres.2021.117731,,Figure 7,conceptual_overview,conceptual_overview,,pathway_cutaway_2d,,other,low,fallback_inference,environmental_microbiology_engineering,assets/zotero/Water-Research/U5V9QN8E/ZOT-U5V9QN8E-KN6CU9V7-FIG7-P7.png,0b95efb75f6a1983989a2a8ddc7ab2d8f7721338d5d75c6ac7761e76fc55b51e,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,complete,false,true,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared."
ZOTERO::ZOT-UBQV4WFS-4NVQE6HP-FIG1-P2,ZOTERO::ZOT-UBQV4WFS-4NVQE6HP-FIG1-P2,,reference,manifests/zotero-private-manifest.csv,ZOT-UBQV4WFS-4NVQE6HP-FIG1-P2,zotero_pdf,Proceedings of the National Academy of Sciences,2010,Carbon dioxide fixation as a central redox cofactor recycling mechanism in bacteria,10.1073/pnas.1006175107,,Figure 1,comparative_perturbation,comparative_perturbation,,flat_2d_mechanism,,mirrored_comparison,medium,inferred_from_caption,soluble_donors_mediators;oxygen_redox_interfaces,assets/zotero/Proceedings-of-the-National-Academy-of-Sciences/UBQV4WFS/ZOT-UBQV4WFS-4NVQE6HP-FIG1-P2.png,9f34905c4258393990adc3243d333385f3e5d78d8f863870f7ad93d53b582c77,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,complete,false,true,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared."
ZOTERO::ZOT-UMPHI3MT-ABCNV2L7-FIG9-P9,ZOTERO::ZOT-UMPHI3MT-ABCNV2L7-FIG9-P9,,reference,manifests/zotero-private-manifest.csv,ZOT-UMPHI3MT-ABCNV2L7-FIG9-P9,zotero_pdf,Journal of Water Process Engineering,2024,Biosynthesis of biogenic ferrous sulfide as a potential electron shuttle for enhanced Cr(VI) removal by Shewanella oneidensis MR-1,10.1016/j.jwpe.2023.104725,,Figure 9,integrated_mechanism,integrated_mechanism,,flat_2d_mechanism,,evidence_to_model,high,inferred_from_caption,,assets/zotero/Journal-of-Water-Process-Engineering/UMPHI3MT/ZOT-UMPHI3MT-ABCNV2L7-FIG9-P9.png,cb1305a4d5aa374b63036d7362f9bfebb31dbb5334a13bbe02523b59a8ea24de,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,complete,false,true,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared."
ZOTERO::ZOT-V6E2YIFI-8C3WF7PI-FIG1-P2,ZOTERO::ZOT-V6E2YIFI-8C3WF7PI-FIG1-P2,,reference,manifests/zotero-private-manifest.csv,ZOT-V6E2YIFI-8C3WF7PI-FIG1-P2,zotero_pdf,Engineering,2025,Mechanical Energy Drives the Growth and Carbon Fixation of Electroactive Microorganisms,10.1016/j.eng.2024.08.006,,Figure 1,material_microbe_interface,material_microbe_interface,,soft_2_5d_schematic,,zoom_in_multiscale,medium,inferred_from_caption,RP_carbon_fixation,assets/zotero/Engineering/V6E2YIFI/ZOT-V6E2YIFI-8C3WF7PI-FIG1-P2.png,9ef585cfe1d215c6e1e26e95b8795ba202091b3ac2aa492d5954108249d0d86d,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,complete,false,true,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared."
ZOTERO::ZOT-VFBRUWBG-G7CGL9X7-FIG1-P2,ZOTERO::ZOT-VFBRUWBG-G7CGL9X7-FIG1-P2,,reference,manifests/zotero-private-manifest.csv,ZOT-VFBRUWBG-G7CGL9X7-FIG1-P2,zotero_pdf,ACS Central Science,2022,Extracellular Electron Transfer Enables Cellular Control of Cu(I)-Catalyzed Alkyne–Azide Cycloaddition,10.1021/acscentsci.1c01208,,Figure 1,metabolic_pathway,metabolic_pathway,,pathway_cutaway_2d,,other,high,fallback_inference,electron_transfer;oxygen_redox_interfaces,assets/zotero/ACS-Central-Science/VFBRUWBG/ZOT-VFBRUWBG-G7CGL9X7-FIG1-P2.png,5eb74d9623e812727d76b81f4c382eb8dcdd5adacedb0d5c8275ff7d4745c84e,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-VFBRUWBG-G7CGL9X7-FIG3-P4,ZOTERO::ZOT-VFBRUWBG-G7CGL9X7-FIG3-P4,,reference,manifests/zotero-private-manifest.csv,ZOT-VFBRUWBG-G7CGL9X7-FIG3-P4,zotero_pdf,ACS Central Science,2022,Extracellular Electron Transfer Enables Cellular Control of Cu(I)-Catalyzed Alkyne–Azide Cycloaddition,10.1021/acscentsci.1c01208,,Figure 3,experimental_design,experimental_design,,pathway_cutaway_2d,,linear_flow,medium,inferred_from_caption,electron_transfer,assets/zotero/ACS-Central-Science/VFBRUWBG/ZOT-VFBRUWBG-G7CGL9X7-FIG3-P4.png,a93fd42918d19b962d337d64800acc12432ccd0a7fb8d8f3286f48b01d7343d9,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
